#    lam  spec.e spec.sa spec.sb spec.sd  spec.ir
#
5662.800 1.17043 1.10241 1.04645 0.97490 0.80453
5664.110 1.17578 1.10775 1.05181 0.98109 0.81209
5665.410 1.18396 1.11512 1.05844 0.98697 0.81111
5666.710 1.19146 1.12126 1.06325 0.98942 0.81265
5668.020 1.19749 1.12604 1.06677 0.99056 0.80936
5669.320 1.20014 1.12840 1.06883 0.99219 0.80881
5670.630 1.20481 1.13245 1.07227 0.99471 0.81111
5671.940 1.21348 1.13980 1.07834 0.99871 0.80901
5673.240 1.22248 1.14830 1.08644 1.00709 0.81818
5674.550 1.22905 1.15551 1.09439 1.01792 0.83121
5675.860 1.23505 1.16103 1.09946 1.02270 0.83594
5677.160 1.23726 1.16219 1.09951 1.02015 0.82956
5678.470 1.23537 1.16112 1.09924 1.02161 0.83179
5679.780 1.22998 1.15604 1.09434 1.01631 0.82788
5681.090 1.22214 1.14845 1.08684 1.00779 0.81778
5682.390 1.21538 1.14240 1.08136 1.00273 0.81553
5683.700 1.20685 1.13535 1.07567 0.99923 0.81356
5685.010 1.20155 1.13011 1.07036 0.99287 0.80600
5686.320 1.19633 1.12661 1.06852 0.99452 0.81349
5687.630 1.19736 1.12729 1.06882 0.99392 0.81178
5688.940 1.20080 1.13007 1.07093 0.99476 0.80912
5690.250 1.20699 1.13543 1.07549 0.99813 0.80920
5691.560 1.21762 1.14511 1.08432 1.00632 0.81475
5692.870 1.22639 1.15387 1.09317 1.01667 0.82606
5694.180 1.23323 1.15964 1.09789 1.01969 0.82752
5695.490 1.23540 1.16095 1.09830 1.01803 0.82099
5696.800 1.23013 1.15753 1.09668 1.02023 0.82875
5698.120 1.22299 1.15106 1.09075 1.01455 0.82430
5699.430 1.21381 1.14266 1.08298 1.00695 0.81617
5700.740 1.20504 1.13428 1.07481 0.99798 0.80877
5702.050 1.19625 1.12570 1.06627 0.98813 0.79922
5703.370 1.18869 1.12028 1.06291 0.98891 0.80144
5704.680 1.18204 1.11558 1.06009 0.98993 0.81015
5705.990 1.17702 1.11059 1.05501 0.98378 0.80193
5707.310 1.16750 1.10363 1.05051 0.98419 0.80686
5708.620 1.15876 1.09445 1.04070 0.97133 0.79202
5709.940 1.15547 1.08963 1.03417 0.95983 0.77675
5711.250 1.15764 1.09127 1.03526 0.95978 0.77732
5712.570 1.16741 1.10054 1.04412 0.96902 0.78455
5713.880 1.18059 1.11302 1.05606 0.98149 0.79179
5715.200 1.19843 1.13022 1.07287 0.99993 0.80994
5716.520 1.21363 1.14383 1.08503 1.01062 0.81978
5717.830 1.22878 1.15599 1.09429 1.01458 0.81727
5719.150 1.24139 1.16667 1.10313 1.02051 0.81740
5720.470 1.25086 1.17497 1.11032 1.02622 0.82188
5721.780 1.25806 1.18021 1.11359 1.02542 0.81364
5723.100 1.26313 1.18489 1.11791 1.02953 0.81710
5724.420 1.26468 1.18657 1.11972 1.03187 0.81939
5725.740 1.26228 1.18475 1.11842 1.03151 0.81800
5727.050 1.25726 1.17928 1.11235 1.02307 0.80869
5728.370 1.25320 1.17578 1.10934 1.02063 0.80368
5729.690 1.25004 1.17317 1.10721 1.01924 0.80510
5731.010 1.25034 1.17341 1.10736 1.01914 0.80505
5732.330 1.24871 1.17165 1.10539 1.01634 0.80208
5733.650 1.24834 1.17181 1.10606 1.01823 0.80580
5734.970 1.25160 1.17553 1.11029 1.02423 0.80954
5736.290 1.25605 1.17911 1.11300 1.02529 0.80687
5737.610 1.25644 1.17945 1.11325 1.02535 0.81624
5738.940 1.25593 1.17883 1.11247 1.02403 0.81006
5740.260 1.25530 1.17794 1.11127 1.02186 0.80141
5741.580 1.25456 1.17644 1.10893 1.01717 0.79693
5742.900 1.25435 1.17553 1.10723 1.01336 0.78917
5744.220 1.25367 1.17514 1.10710 1.01377 0.79332
5745.550 1.25423 1.17709 1.11049 1.02091 0.80398
5746.870 1.25300 1.17596 1.10939 1.01970 0.80253
5748.190 1.24884 1.17222 1.10599 1.01649 0.79894
5749.520 1.24321 1.16820 1.10352 1.01716 0.80373
5750.840 1.24140 1.16588 1.10060 1.01235 0.79877
5752.170 1.23623 1.16282 1.09963 1.01598 0.80599
5753.490 1.23358 1.16059 1.09776 1.01459 0.80302
5754.810 1.23236 1.15995 1.09767 1.01572 0.80858
5756.140 1.23268 1.16178 1.10105 1.02312 0.82302
5757.470 1.23830 1.16692 1.10575 1.02751 0.82372
5758.790 1.24168 1.16949 1.10750 1.02758 0.82101
5760.120 1.23943 1.16668 1.10404 1.02204 0.81061
5761.440 1.23635 1.16203 1.09766 1.01065 0.79308
5762.770 1.23252 1.15792 1.09315 1.00450 0.78646
5764.100 1.23398 1.15911 1.09407 1.00487 0.78767
5765.430 1.24118 1.16545 1.09958 1.00931 0.78994
5766.750 1.25103 1.17545 1.10989 1.02187 0.80301
5768.080 1.25676 1.18150 1.11634 1.03020 0.80987
5769.410 1.26096 1.18381 1.11672 1.02614 0.79886
5770.740 1.26317 1.18477 1.11636 1.02270 0.79456
5772.070 1.25867 1.18167 1.11463 1.02378 0.80234
5773.400 1.25471 1.17800 1.11115 1.02018 0.79804
5774.730 1.24996 1.17303 1.10584 1.01321 0.78562
5776.060 1.24392 1.16810 1.10193 1.01100 0.78709
5777.390 1.23922 1.16439 1.09915 1.00990 0.78793
5778.720 1.22842 1.15572 1.09250 1.00681 0.79239
5780.050 1.21641 1.14397 1.08079 0.99334 0.77998
5781.380 1.20024 1.12825 1.06523 0.97571 0.76076
5782.710 1.18699 1.11662 1.05505 0.96724 0.75599
5784.040 1.18053 1.11126 1.05069 0.96445 0.75318
5785.370 1.17969 1.11139 1.05179 0.96794 0.75890
5786.710 1.18492 1.11738 1.05863 0.97775 0.77122
5788.040 1.19521 1.12747 1.06866 0.98917 0.78171
5789.370 1.20861 1.13944 1.07934 0.99851 0.78798
5790.700 1.21728 1.14703 1.08591 1.00372 0.79034
5792.040 1.22692 1.15474 1.09175 1.00612 0.78599
5793.370 1.23614 1.16233 1.09777 1.00945 0.78524
5794.710 1.24405 1.16934 1.10394 1.01461 0.78972
5796.040 1.25043 1.17437 1.10765 1.01583 0.78903
5797.370 1.25432 1.17672 1.10842 1.01308 0.78141
5798.710 1.25670 1.17805 1.10867 1.01087 0.77490
5800.040 1.26202 1.18328 1.11387 1.01678 0.78078
5801.380 1.26762 1.18946 1.12073 1.02622 0.79130
5802.720 1.26775 1.19034 1.12237 1.02985 0.79775
5804.050 1.26850 1.19036 1.12161 1.02716 0.79253
5805.390 1.26543 1.18737 1.11863 1.02370 0.78777
5806.730 1.26119 1.18250 1.11299 1.01544 0.78027
5808.060 1.25961 1.18140 1.11234 1.01568 0.77855
5809.400 1.26114 1.18364 1.11533 1.02084 0.78691
5810.740 1.26086 1.18410 1.11654 1.02392 0.79214
5812.080 1.25950 1.18319 1.11605 1.02432 0.79283
5813.420 1.25822 1.18152 1.11394 1.02083 0.78724
5814.750 1.25654 1.17990 1.11232 1.01894 0.78451
5816.090 1.25553 1.17866 1.11081 1.01655 0.78159
5817.430 1.25374 1.17764 1.11053 1.01793 0.78476
5818.770 1.25800 1.18154 1.11410 1.02128 0.78641
5820.110 1.26419 1.18709 1.11907 1.02568 0.78906
5821.450 1.27054 1.19307 1.12475 1.03152 0.79436
5822.790 1.27451 1.19607 1.12678 1.03164 0.79224
5824.130 1.27633 1.19745 1.12770 1.03166 0.79300
5825.480 1.27854 1.19927 1.12913 1.03239 0.79046
5826.820 1.27648 1.19829 1.12924 1.03501 0.79622
5828.160 1.27547 1.19738 1.12839 1.03414 0.79488
5829.500 1.27660 1.19888 1.13026 1.03718 0.79707
5830.840 1.27532 1.19753 1.12882 1.03528 0.79830
5832.190 1.27584 1.19679 1.12674 1.02981 0.78949
5833.530 1.27423 1.19574 1.12622 1.03043 0.78779
5834.870 1.27024 1.19265 1.12398 1.02979 0.79142
5836.220 1.27020 1.19187 1.12243 1.02619 0.78566
5837.560 1.26800 1.19098 1.12283 1.02964 0.78921
5838.900 1.26937 1.19238 1.12429 1.03144 0.79209
5840.250 1.27137 1.19389 1.12528 1.03142 0.79184
5841.590 1.27269 1.19505 1.12628 1.03220 0.79239
5842.940 1.27389 1.19585 1.12667 1.03169 0.79048
5844.280 1.27362 1.19556 1.12635 1.03125 0.79051
5845.630 1.27044 1.19264 1.12363 1.02859 0.78919
5846.980 1.26340 1.18634 1.11795 1.02345 0.78427
5848.320 1.25616 1.18031 1.11305 1.02041 0.78365
5849.670 1.24610 1.17162 1.10561 1.01469 0.78181
5851.020 1.23807 1.16526 1.10083 1.01281 0.78428
5852.360 1.23244 1.15986 1.09556 1.00702 0.77600
5853.710 1.22157 1.15065 1.08789 1.00171 0.77218
5855.060 1.21298 1.14314 1.08134 0.99638 0.77232
5856.410 1.20568 1.13632 1.07488 0.98975 0.76852
5857.760 1.19846 1.13068 1.07076 0.98850 0.77110
5859.110 1.19824 1.12978 1.06913 0.98494 0.76487
5860.460 1.19891 1.13116 1.07126 0.98913 0.77155
5861.800 1.20393 1.13669 1.07739 0.99761 0.78216
5863.150 1.20927 1.14161 1.08194 1.00202 0.78218
5864.500 1.21355 1.14563 1.08575 1.00597 0.78615
5865.860 1.21583 1.14751 1.08723 1.00678 0.78586
5867.210 1.21938 1.15043 1.08954 1.00808 0.78655
5868.560 1.22355 1.15438 1.09333 1.01209 0.79126
5869.910 1.22732 1.15790 1.09663 1.01542 0.79431
5871.260 1.23262 1.16385 1.10335 1.02498 0.80575
5872.610 1.23535 1.17026 1.11364 1.04579 0.84030
5873.960 1.23609 1.17694 1.12654 1.07498 0.89375
5875.320 1.23536 1.18728 1.14843 1.12691 1.03181
5876.670 1.23068 1.19325 1.16547 1.17215 1.18488
5878.020 1.21861 1.18237 1.15561 1.16320 1.20870
5879.380 1.20801 1.16221 1.12525 1.10467 1.06529
5880.730 1.19890 1.14192 1.09309 1.04018 0.90019
5882.090 1.18648 1.12642 1.07414 1.01035 0.82420
5883.440 1.17094 1.11163 1.05985 0.99502 0.80037
5884.800 1.14982 1.09384 1.04518 0.98526 0.79762
5886.150 1.12164 1.06977 1.02492 0.97063 0.79061
5887.510 1.08237 1.03550 0.99518 0.94676 0.78059
5888.860 1.03764 0.99415 0.95660 0.90858 0.74854
5890.220 0.99346 0.95200 0.91582 0.86467 0.70943
5891.570 0.96580 0.92785 0.89485 0.84780 0.69928
5892.930 0.95959 0.92526 0.89593 0.85752 0.71883
5894.290 0.96439 0.93263 0.90607 0.87561 0.74599
5895.650 0.97335 0.94080 0.91355 0.88270 0.74974
5897.000 0.98871 0.95168 0.92001 0.88004 0.73493
5898.360 1.01771 0.97729 0.94256 0.89910 0.74097
5899.720 1.05553 1.01314 0.97697 0.93560 0.77422
5901.080 1.09608 1.05025 1.01118 0.96848 0.80200
5902.440 1.12957 1.07903 1.03560 0.98672 0.80740
5903.800 1.15484 1.09958 1.05162 0.99489 0.80520
5905.160 1.17320 1.11346 1.06113 0.99588 0.79482
5906.520 1.18558 1.12232 1.06651 0.99415 0.78340
5907.880 1.19351 1.12818 1.07035 0.99398 0.77941
5909.240 1.19929 1.13280 1.07384 0.99548 0.77967
5910.600 1.20312 1.13655 1.07757 0.99979 0.78307
5911.960 1.20300 1.13587 1.07630 0.99701 0.78305
5913.320 1.20139 1.13464 1.07542 0.99688 0.77834
5914.680 1.19940 1.13136 1.07075 0.98835 0.77016
5916.040 1.19472 1.12718 1.06702 0.98512 0.76675
5917.410 1.19441 1.12773 1.06845 0.98884 0.76891
5918.770 1.20090 1.13330 1.07317 0.99239 0.77207
5920.130 1.20598 1.13780 1.07714 0.99584 0.77611
5921.490 1.21116 1.14241 1.08123 0.99944 0.77888
5922.860 1.21622 1.14627 1.08392 0.99991 0.77579
5924.220 1.21769 1.14734 1.08459 0.99984 0.77390
5925.590 1.21766 1.14807 1.08612 1.00349 0.77971
5926.950 1.21789 1.14799 1.08571 1.00233 0.77795
5928.320 1.21561 1.14532 1.08258 0.99774 0.77162
5929.680 1.21360 1.14355 1.08103 0.99649 0.77103
5931.050 1.21351 1.14281 1.07961 0.99335 0.76568
5932.410 1.21519 1.14428 1.08089 0.99445 0.76668
5933.780 1.21564 1.14414 1.08013 0.99226 0.76377
5935.150 1.21580 1.14523 1.08218 0.99690 0.77291
5936.510 1.21829 1.14755 1.08436 0.99916 0.77386
5937.880 1.22097 1.14988 1.08637 1.00082 0.77567
5939.250 1.22295 1.15182 1.08830 1.00311 0.77610
5940.610 1.22392 1.15283 1.08938 1.00455 0.77685
5941.980 1.22440 1.15319 1.08962 1.00463 0.77552
5943.350 1.22605 1.15409 1.08975 1.00311 0.77232
5944.720 1.22673 1.15490 1.09070 1.00460 0.77500
5946.090 1.22795 1.15624 1.09219 1.00674 0.77967
5947.460 1.22455 1.15380 1.09071 1.00729 0.78191
5948.830 1.22153 1.15023 1.08649 1.00104 0.77622
5950.200 1.21877 1.14704 1.08281 0.99573 0.77016
5951.570 1.21384 1.14315 1.07993 0.99479 0.77141
5952.940 1.21003 1.13967 1.07671 0.99179 0.76983
5954.310 1.20985 1.13923 1.07599 0.99040 0.76643
5955.680 1.20935 1.13905 1.07615 0.99143 0.76859
5957.050 1.21161 1.14136 1.07854 0.99445 0.77086
5958.420 1.21281 1.14229 1.07920 0.99468 0.77194
5959.800 1.21688 1.14538 1.08134 0.99506 0.77467
5961.170 1.22350 1.15171 1.08749 1.00182 0.77860
5962.540 1.22777 1.15517 1.09016 1.00320 0.77997
5963.910 1.23255 1.15911 1.09330 1.00507 0.77926
5965.290 1.23493 1.16067 1.09405 1.00417 0.77439
5966.660 1.23634 1.16163 1.09455 1.00379 0.77286
5968.030 1.23894 1.16323 1.09517 1.00232 0.76792
5969.410 1.24125 1.16639 1.09925 1.00924 0.77744
5970.780 1.24229 1.16764 1.10075 1.01163 0.78164
5972.160 1.24204 1.16769 1.10110 1.01283 0.78317
5973.530 1.23889 1.16447 1.09774 1.00875 0.78153
5974.910 1.23518 1.16026 1.09294 1.00195 0.77396
5976.290 1.22714 1.15338 1.08714 0.99780 0.77112
5977.660 1.22041 1.14712 1.08126 0.99198 0.76759
5979.040 1.21807 1.14591 1.08118 0.99460 0.77234
5980.420 1.21454 1.14366 1.08023 0.99656 0.77987
5981.790 1.21220 1.14175 1.07872 0.99584 0.78221
5983.170 1.21004 1.13931 1.07595 0.99198 0.77744
5984.550 1.20626 1.13548 1.07201 0.98727 0.77196
5985.930 1.20614 1.13501 1.07115 0.98551 0.76840
5987.300 1.20856 1.13651 1.07173 0.98416 0.76138
5988.680 1.21259 1.14056 1.07589 0.98929 0.77018
5990.060 1.21878 1.14649 1.08166 0.99570 0.77787
5991.440 1.22338 1.14993 1.08395 0.99581 0.77491
5992.820 1.22758 1.15316 1.08625 0.99643 0.77456
5994.200 1.22930 1.15488 1.08800 0.99862 0.77369
5995.580 1.22788 1.15479 1.08927 1.00332 0.78149
5996.960 1.22615 1.15285 1.08708 1.00033 0.77923
5998.340 1.22328 1.14928 1.08273 0.99361 0.77256
5999.730 1.21823 1.14551 1.08022 0.99371 0.77439
6001.110 1.21524 1.14345 1.07908 0.99462 0.77551
6002.490 1.21386 1.14149 1.07647 0.99025 0.77597
6003.870 1.21087 1.13946 1.07540 0.99131 0.77509
6005.250 1.21043 1.13856 1.07402 0.98872 0.77432
6006.640 1.20584 1.13415 1.06973 0.98414 0.77077
6008.020 1.20187 1.13035 1.06602 0.98018 0.76521
6009.400 1.20249 1.12964 1.06393 0.97473 0.75775
6010.790 1.20367 1.13130 1.06612 0.97856 0.76071
6012.170 1.20515 1.13276 1.06760 0.98041 0.76788
6013.560 1.20357 1.13191 1.06746 0.98202 0.76945
6014.940 1.20336 1.13120 1.06623 0.97951 0.76400
6016.330 1.20080 1.12971 1.06583 0.98165 0.76991
6017.710 1.19852 1.12770 1.06405 0.98023 0.76679
6019.100 1.19768 1.12662 1.06272 0.97823 0.76382
6020.480 1.19628 1.12529 1.06142 0.97693 0.76702
6021.870 1.19805 1.12609 1.06123 0.97458 0.76219
6023.260 1.20304 1.13059 1.06532 0.97846 0.76336
6024.640 1.20968 1.13622 1.07000 0.98181 0.76489
6026.030 1.21609 1.14191 1.07506 0.98631 0.77029
6027.420 1.22360 1.14857 1.08094 0.99144 0.77217
6028.810 1.22901 1.15374 1.08597 0.99702 0.77976
6030.190 1.23699 1.16028 1.09114 0.99997 0.77780
6031.580 1.24239 1.16546 1.09616 1.00553 0.78142
6032.970 1.24911 1.17101 1.10062 1.00828 0.78304
6034.360 1.25172 1.17288 1.10175 1.00802 0.78170
6035.750 1.25275 1.17340 1.10175 1.00696 0.77985
6037.140 1.25337 1.17372 1.10177 1.00641 0.77728
6038.530 1.25321 1.17412 1.10277 1.00902 0.78436
6039.920 1.25199 1.17231 1.10031 1.00482 0.77844
6041.310 1.25073 1.17132 1.09957 1.00468 0.77775
6042.700 1.25389 1.17337 1.10052 1.00336 0.77473
6044.100 1.25586 1.17439 1.10057 1.00134 0.77171
6045.490 1.25673 1.17626 1.10349 1.00724 0.77764
6046.880 1.26170 1.18047 1.10700 1.00980 0.78235
6048.270 1.26280 1.18168 1.10835 1.01179 0.78758
6049.670 1.26268 1.18171 1.10852 1.01246 0.78737
6051.060 1.26045 1.17894 1.10516 1.00732 0.77906
6052.450 1.25706 1.17599 1.10260 1.00538 0.77676
6053.850 1.25518 1.17413 1.10074 1.00336 0.77773
6055.240 1.25069 1.16974 1.09636 0.99847 0.77412
6056.630 1.24531 1.16524 1.09271 0.99629 0.77314
6058.030 1.24463 1.16455 1.09199 0.99551 0.77097
6059.420 1.24348 1.16426 1.09257 0.99832 0.77860
6060.820 1.24343 1.16492 1.09396 1.00174 0.78351
6062.220 1.24261 1.16365 1.09220 0.99870 0.77833
6063.610 1.24222 1.16247 1.09019 0.99460 0.77400
6065.010 1.23942 1.15953 1.08707 0.99067 0.77099
6066.400 1.24108 1.16060 1.08754 0.98999 0.76682
6067.800 1.24656 1.16524 1.09138 0.99272 0.76559
6069.200 1.25476 1.17310 1.09902 1.00118 0.77881
6070.600 1.26133 1.17928 1.10491 1.00741 0.78338
6071.990 1.26870 1.18576 1.11058 1.01224 0.78666
6073.390 1.27128 1.18797 1.11245 1.01374 0.78692
6074.790 1.26867 1.18512 1.10929 1.00949 0.78338
6076.190 1.26429 1.18176 1.10693 1.00918 0.78820
6077.590 1.25592 1.17411 1.09987 1.00251 0.77964
6078.990 1.24861 1.16677 1.09237 0.99361 0.77510
6080.390 1.24116 1.16044 1.08709 0.99006 0.77382
6081.790 1.23320 1.15446 1.08304 0.98992 0.77524
6083.190 1.23118 1.15210 1.08029 0.98597 0.77079
6084.590 1.22909 1.15056 1.07927 0.98614 0.77601
6085.990 1.22825 1.15046 1.07993 0.98874 0.78175
6087.390 1.22786 1.15069 1.08080 0.99135 0.78566
6088.790 1.22655 1.14921 1.07912 0.98908 0.78339
6090.200 1.22471 1.14765 1.07781 0.98827 0.78467
6091.600 1.22379 1.14690 1.07721 0.98806 0.78574
6093.000 1.22500 1.14714 1.07645 0.98498 0.77920
6094.410 1.22797 1.15005 1.07935 0.98844 0.78010
6095.810 1.23034 1.15226 1.08141 0.99060 0.78143
6097.210 1.23239 1.15425 1.08338 0.99295 0.78555
6098.620 1.23155 1.15360 1.08291 0.99294 0.78792
6100.020 1.22817 1.15097 1.08099 0.99248 0.79001
6101.430 1.22409 1.14657 1.07619 0.98612 0.78164
6102.830 1.21724 1.13923 1.06820 0.97556 0.76978
6104.240 1.21120 1.13307 1.06181 0.96775 0.76049
6105.640 1.21247 1.13448 1.06337 0.97004 0.76321
6107.050 1.21960 1.14175 1.07091 0.97947 0.77463
6108.450 1.22646 1.14757 1.07575 0.98294 0.77573
6109.860 1.23074 1.15240 1.08122 0.99083 0.78454
6111.270 1.23713 1.15767 1.08541 0.99334 0.78530
6112.680 1.24032 1.15979 1.08646 0.99221 0.77979
6114.080 1.24148 1.16107 1.08787 0.99426 0.78334
6115.490 1.23933 1.15967 1.08721 0.99531 0.78757
6116.900 1.23517 1.15543 1.08282 0.99000 0.78286
6118.310 1.22881 1.15025 1.07874 0.98796 0.78574
6119.720 1.21867 1.14114 1.07054 0.98068 0.78081
6121.130 1.21060 1.13281 1.06177 0.96970 0.77245
6122.540 1.20203 1.12529 1.05520 0.96438 0.76438
6123.950 1.20086 1.12364 1.05301 0.96076 0.75961
6125.360 1.20539 1.12850 1.05828 0.96789 0.77098
6126.770 1.20929 1.13280 1.06306 0.97463 0.77690
6128.180 1.21526 1.13742 1.06636 0.97551 0.77621
6129.590 1.21808 1.14021 1.06915 0.97887 0.78029
6131.000 1.22078 1.14237 1.07078 0.97965 0.78030
6132.410 1.21954 1.14174 1.07076 0.98114 0.78449
6133.820 1.21349 1.13667 1.06660 0.97854 0.78531
6135.240 1.20251 1.12607 1.05618 0.96706 0.77576
6136.650 1.19025 1.11362 1.04333 0.95138 0.75944
6138.060 1.18412 1.10655 1.03514 0.93950 0.74408
6139.480 1.18398 1.10639 1.03495 0.93932 0.73974
6140.890 1.19142 1.11414 1.04314 0.94988 0.75089
6142.300 1.20262 1.12393 1.05163 0.95682 0.75736
6143.720 1.21354 1.13285 1.05862 0.96059 0.75605
6145.130 1.22215 1.14113 1.06670 0.96955 0.76342
6146.550 1.22584 1.14462 1.07002 0.97312 0.76940
6147.960 1.22304 1.14231 1.06816 0.97212 0.76924
6149.380 1.21792 1.13746 1.06348 0.96724 0.76457
6150.800 1.21470 1.13419 1.06010 0.96315 0.76059
6152.210 1.21046 1.13093 1.05776 0.96271 0.76515
6153.630 1.20431 1.12669 1.05539 0.96438 0.77319
6155.050 1.19739 1.12167 1.05224 0.96512 0.77360
6156.460 1.18706 1.11278 1.04466 0.95947 0.77404
6157.880 1.17416 1.10203 1.03592 0.95411 0.77524
6159.300 1.15959 1.08920 1.02464 0.94475 0.76920
6160.720 1.14168 1.07318 1.01026 0.93204 0.76116
6162.140 1.12519 1.05695 0.99402 0.91332 0.74193
6163.560 1.11374 1.04685 0.98511 0.90590 0.73807
6164.980 1.11239 1.04630 0.98535 0.90807 0.74108
6166.400 1.11868 1.05260 0.99175 0.91579 0.75022
6167.820 1.12380 1.05885 0.99926 0.92747 0.76705
6169.240 1.13167 1.06464 1.00299 0.92713 0.75908
6170.660 1.13761 1.06856 1.00487 0.92473 0.75325
6172.080 1.14470 1.07456 1.00984 0.92821 0.75540
6173.500 1.15357 1.08266 1.01725 0.93529 0.76004
6174.920 1.16135 1.08988 1.02400 0.94211 0.76665
6176.340 1.16927 1.09569 1.02771 0.94169 0.76174
6177.760 1.17708 1.10177 1.03209 0.94294 0.75792
6179.190 1.18314 1.10693 1.03639 0.94603 0.75879
6180.610 1.18558 1.10975 1.03962 0.95080 0.76590
6182.030 1.18911 1.11267 1.04194 0.95220 0.76580
6183.460 1.19079 1.11443 1.04380 0.95465 0.77008
6184.880 1.18555 1.11065 1.04143 0.95525 0.77413
6186.310 1.17787 1.10419 1.03609 0.95174 0.77287
6187.730 1.16962 1.09657 1.02896 0.94473 0.76741
6189.150 1.15985 1.08817 1.02179 0.93938 0.76564
6190.580 1.15087 1.07976 1.01381 0.93123 0.75845
6192.010 1.14712 1.07549 1.00891 0.92422 0.74915
6193.430 1.14858 1.07666 1.00978 0.92462 0.74941
6194.860 1.15692 1.08481 1.01783 0.93378 0.75856
6196.280 1.16524 1.09273 1.02545 0.94197 0.76687
6197.710 1.17252 1.10010 1.03302 0.95126 0.77748
6199.140 1.17695 1.10320 1.03478 0.95031 0.77426
6200.570 1.17848 1.10326 1.03330 0.94514 0.76659
6201.990 1.18134 1.10507 1.03403 0.94359 0.75860
6203.420 1.18692 1.10973 1.03780 0.94600 0.75964
6204.850 1.18945 1.11280 1.04145 0.95162 0.76849
6206.280 1.19266 1.11562 1.04388 0.95363 0.76886
6207.710 1.19255 1.11580 1.04433 0.95484 0.77035
6209.140 1.18894 1.11432 1.04498 0.96057 0.78102
6210.570 1.18153 1.10774 1.03913 0.95555 0.77737
6212.000 1.17264 1.09936 1.03108 0.94713 0.77198
6213.430 1.15785 1.08670 1.02037 0.93930 0.76965
6214.860 1.14454 1.07378 1.00760 0.92497 0.75417
6216.290 1.13761 1.06776 1.00238 0.92086 0.75177
6217.720 1.13314 1.06444 1.00016 0.92088 0.75539
6219.150 1.13101 1.06335 1.00009 0.92322 0.76095
6220.590 1.13307 1.06542 1.00217 0.92573 0.76215
6222.020 1.13698 1.06899 1.00542 0.92881 0.76522
6223.450 1.13801 1.07024 1.00689 0.93107 0.76972
6224.890 1.13982 1.07225 1.00910 0.93415 0.77118
6226.320 1.14287 1.07520 1.01196 0.93735 0.77439
6227.750 1.14051 1.07257 1.00899 0.93317 0.77077
6229.190 1.13459 1.06703 1.00370 0.92772 0.76653
6230.620 1.12948 1.06242 0.99948 0.92382 0.76473
6232.060 1.12529 1.05737 0.99344 0.91461 0.75201
6233.490 1.12780 1.05990 0.99600 0.91771 0.75425
6234.930 1.13342 1.06655 1.00378 0.92938 0.77008
6236.360 1.13888 1.07173 1.00872 0.93459 0.77463
6237.800 1.14159 1.07396 1.01047 0.93554 0.77437
6239.240 1.13743 1.06906 1.00467 0.92686 0.76532
6240.670 1.13194 1.06364 0.99920 0.92049 0.75995
6242.110 1.12443 1.05709 0.99348 0.91585 0.75454
6243.550 1.11851 1.05131 0.98772 0.90929 0.74643
6244.980 1.11841 1.05105 0.98725 0.90834 0.74637
6246.420 1.11974 1.05193 0.98765 0.90774 0.74557
6247.860 1.12377 1.05587 0.99152 0.91210 0.74784
6249.300 1.12859 1.06091 0.99682 0.91888 0.75569
6250.740 1.13022 1.06336 1.00012 0.92471 0.76523
6252.180 1.12645 1.06027 0.99764 0.92329 0.76654
6253.620 1.11991 1.05316 0.98978 0.91254 0.75335
6255.060 1.11179 1.04547 0.98235 0.90463 0.74492
6256.500 1.10584 1.04038 0.97803 0.90144 0.74333
6257.940 1.10302 1.03760 0.97521 0.89812 0.74031
6259.380 1.10442 1.03937 0.97734 0.90147 0.74583
6260.820 1.11468 1.04875 0.98594 0.90966 0.75136
6262.260 1.12665 1.05927 0.99511 0.91718 0.75434
6263.710 1.13834 1.06997 1.00492 0.92652 0.76174
6265.150 1.14900 1.07889 1.01217 0.93109 0.76205
6266.590 1.15313 1.08233 1.01492 0.93272 0.76389
6268.030 1.15774 1.08472 1.01501 0.92759 0.75459
6269.480 1.16179 1.08788 1.01725 0.92814 0.75160
6270.920 1.16356 1.08990 1.01954 0.93142 0.75375
6272.370 1.16601 1.09126 1.01975 0.92907 0.75053
6273.810 1.16805 1.09378 1.02275 0.93369 0.75527
6275.250 1.16987 1.09613 1.02566 0.93833 0.76030
6276.700 1.17262 1.09777 1.02613 0.93625 0.75708
6278.150 1.17213 1.09674 1.02447 0.93293 0.75304
6279.590 1.16895 1.09265 1.01933 0.92463 0.74157
6281.040 1.16884 1.09074 1.01550 0.91580 0.72946
6282.480 1.16892 1.08956 1.01295 0.90975 0.71973
6283.930 1.17031 1.09003 1.01243 0.90692 0.71512
6285.380 1.17470 1.09400 1.01600 0.91013 0.71547
6286.820 1.18220 1.10078 1.02210 0.91566 0.71879
6288.270 1.18875 1.10775 1.02958 0.92549 0.73048
6289.720 1.19156 1.11254 1.03645 0.93820 0.74709
6291.170 1.19335 1.11524 1.04008 0.94457 0.75589
6292.620 1.18966 1.11290 1.03903 0.94633 0.76239
6294.070 1.18526 1.10905 1.03563 0.94348 0.76382
6295.520 1.18327 1.10892 1.03737 0.94979 0.77337
6296.970 1.17999 1.10878 1.04040 0.96059 0.79067
6298.420 1.17953 1.11431 1.05215 0.98845 0.84052
6299.870 1.18139 1.12860 1.07942 1.04978 0.94838
6301.320 1.18218 1.13936 1.10056 1.09808 1.04606
